;batch_id;name;conc;Count_nuclei_median;distance_q_25;distance_q_75;distance_median
320;CBK261046;salubrinal;10.0;178.5555556;0.0;0.0;34.105459461344324
321;CBK288293;CI-1040 (PD184352);10.0;222.4444444;0.0;0.0;34.10546526705336
322;CBK290696;Myricetin (Cannabiscetin);10.0;201.2222222;0.0;0.0;34.10547162575426
323;CBK040969;L-701252;10.0;159.1111111;0.0;0.0;34.10547250608791
324;CBK041027;ICI-192605;10.0;183.3333333;0.0;0.0;34.105473466302314
325;CBK308629;somatostatin;10.0;168.6666667;0.0;0.0;34.105474235756766
326;CBK303865;YM-155;10.0;188.2222222;0.0;0.0;34.105478808538024
327;CBK200757;AZTREONAM;10.0;181.3333333;0.0;0.0;34.10548321361518
328;CBK290540;Tenofovir Disoproxil Fumarate;10.0;172.1111111;0.0;0.0;34.105489282923074
329;CBK200835;Digoxigenin;10.0;200.1111111;0.0;0.0;34.1054943104989
330;CBK290253;PHA-665752;10.0;201.8571429;0.0;0.0;34.105495352497144
331;CBK290299;bretazenil;10.0;192.5555556;0.0;0.0;34.1054959001307
332;CBK290454;H-89;10.0;247.0;0.0;0.0;34.10549639517836
333;CBK309132;Branaplam;10.0;207.0;0.0;0.0;34.105498219662984
334;CBK309019G;Gadobutrol;10.0;166.5555556;0.0;0.0;34.105498636414566
335;CBK308679;Ro 28-1675;10.0;235.2222222;0.0;0.0;34.105501043420624
336;CBK308656;Navarixin;10.0;192.0;0.0;0.0;34.10550247523453
337;CBK041669;THIAMPHENICOL;10.0;184.2222222;0.0;0.0;34.10550320779837
338;CBK277935;17-DMAG HCl (Alvespimycin);10.0;217.4444444;0.0;0.0;34.1055081608251
339;CBK309603;etafenone;10.0;209.5555556;0.0;0.0;34.1055093212043
340;CBK278032;BI6727 (Volasertib);10.0;136.5555556;0.0;0.0;34.10551879492085
341;CBK041770;camptothecin;10.0;183.0;0.0;0.0;34.10552421424117
342;CBK308131;TCS-3035;10.0;173.7777778;0.0;0.0;34.10552664061047
343;CBK290924;Fenticonazole nitrate;10.0;176.125;0.0;0.0;34.10554268672151
344;CBK309353;Tetramethylthiuram monosulfide;10.0;186.6666667;0.0;0.0;34.10554445479852
345;CBK290099;PSB-36;10.0;178.4444444;0.0;0.0;34.10554559606915
346;CBK309513;KPT-276;10.0;182.6666667;0.0;0.0;34.10554851129348
347;CBK307742;delphinidin;10.0;208.0;0.0;0.0;34.105566874383285
348;CBK309473;mepiroxol;10.0;193.1111111;0.0;0.0;34.105569402195464
349;CBK290603;Adefovir Dipivoxil (Preveon, Hepsera);10.0;124.0;0.0;0.0;34.10557162884106
350;CBK011945;PHENIRAMINE MALEATE;10.0;197.8888889;0.0;0.0;34.10558044195184
351;CBK307942;VLX-600|VLX600;10.0;212.0;0.0;0.0;34.10558302827204
352;CBK308951;Rimegepant;10.0;183.5555556;0.0;0.0;34.10558368775525
353;CBK308856;YK-4-279;10.0;204.1111111;0.0;0.0;34.105585199178364
354;CBK200848;Ciprofibrate;10.0;177.625;0.0;0.0;34.105585973176346
355;CBK308854;AM679;10.0;219.8888889;0.0;0.0;34.105587889797626
356;CBK290031;SB-206553;10.0;192.4444444;0.0;0.0;34.105590058200924
357;CBK308149;JNJ-10397049;10.0;177.2222222;0.0;0.0;34.10559131568258
358;CBK290495;Ritonavir;10.0;202.44444445;0.0;0.0;34.10560146735616
359;CBK200943;CILOSTAZOL;10.0;206.0;0.0;0.0;34.105606354646724
360;CBK012265;ETHACRIDINE LACTATE;10.0;209.1111111;0.0;0.0;34.10561258595191
361;CBK308754;SR-3306;10.0;162.75;0.0;0.0;34.10561525421595
362;CBK290470;CR8-(R);10.0;176.3333333;0.0;0.0;34.10561602998756
363;CBK308504;apraclonidine;10.0;190.2222222;0.0;0.0;34.10561723362848
364;CBK277922;PD 0332991 (Palbociclib) HCl;10.0;191.0;0.0;0.0;34.10561724816086
365;CBK041113;ZM-241385;10.0;193.4444444;0.0;0.0;34.1056183809336
366;CBK307908;PANTOTHENIC ACID(d) Na salt;10.0;188.4444444;0.0;0.0;34.105618728013816
367;CBK309060;Grapiprant;10.0;169.8888889;0.0;0.0;34.10562073512481
368;CBK308216;TC-OT-39;10.0;202.6666667;0.0;0.0;34.10562128332812
369;CBK290479;Abexinostat (PCI-24781);10.0;195.0;0.0;0.0;34.1056272593911
370;CBK308055;BAG-956;10.0;230.1111111;0.0;0.0;34.10563111811033
371;CBK288326;OSI-420 (Desmethyl Erlotinib);10.0;186.75;0.0;0.0;34.105637347448834
372;CBK278542;BENZOIC ACID;10.0;172.1111111;0.0;0.0;34.10564174048429
373;CBK290843;Bindarit;10.0;199.3333333;0.0;0.0;34.10564283343386
374;CBK289760;¦Â-Lapachone;10.0;173.0;0.0;0.0;34.105644617166
375;CBK290965;Cilengitide trifluoroacetate;10.0;190.1111111;0.0;0.0;34.10564623631282
376;CBK308801;VCH-916;10.0;213.6666667;0.0;0.0;34.10565401604134
377;CBK308662;Narlaprevir;10.0;212.6666667;0.0;0.0;34.10565420123744
378;CBK288317;JNJ-7706621;10.0;154.7777778;0.0;0.0;34.10565561388071
379;CBK309581;Brequinar sodium salt hydrate;10.0;200.4444444;0.0;0.0;34.10565748215464
380;CBK200807;Diflorasone diacetate;10.0;219.8888889;0.0;0.0;34.105658683669894
381;CBK308253;VUF11207 fumarate;10.0;187.8888889;0.0;0.0;34.105660253385466
382;CBK308940;Atrasentan (hydrochloride);10.0;211.3333333;0.0;0.0;34.105660605192334
383;CBK290204;melperone;10.0;231.3333333;0.0;0.0;34.10566139365151
384;CBK290621;Tanshinone I;10.0;176.625;0.0;0.0;34.105661924474695
385;CBK308441;3-Indolepropionic acid;10.0;210.5555556;0.0;0.0;34.10566317983268
386;CBK290556;Thiazovivin;10.0;188.3333333;0.0;0.0;34.105668716152216
387;CBK309506;1-Azakenpaullone;10.0;218.875;0.0;0.0;34.10566976642434
388;CBK041820;HYDRASTININE HYDROCHLORIDE;10.0;182.4444444;0.0;0.0;34.10567297051359
389;CBK307819;TETROQUINONE;10.0;198.1111111;0.0;0.0;34.10567506502963
390;CBK041184;nocodazole;10.0;252.3333333;0.0;0.0;34.105676070280715
391;CBK041550;spiperone;10.0;232.4444444;0.0;0.0;34.1056812083451
392;CBK308263;TC-ASK-10;10.0;159.3333333;0.0;0.0;34.10569020934334
393;CBK307997;Dapiprazole Hydrochloride;10.0;204.5555556;0.0;0.0;34.10569710335649
394;CBK308665;BMS-690514;10.0;211.7777778;0.0;0.0;34.10570116375235
395;CBK000166;Xamoterol fumarate;10.0;191.6666667;0.0;0.0;34.105713650293154
396;CBK290573;SB939 (Pracinostat);10.0;183.4444444;0.0;0.0;34.105714251985525
397;CBK290701;OROTIC ACID;10.0;228.2222222;0.0;0.0;34.10571697748357
398;CBK308307;DR-4485;10.0;224.4444444;0.0;0.0;34.10571791856094
399;CBK200537;Luteolin;10.0;210.0;0.0;0.0;34.10572443288436
400;CBK291070;PEMETREXED;10.0;200.1111111;0.0;0.0;34.10572662868741
401;CBK041438;ACRIFLAVINIUM HYDROCHLORIDE;10.0;181.5555556;0.0;0.0;34.10572970685068
402;CBK309033;R112;10.0;203.875;0.0;0.0;34.105733364666634
403;CBK290129;carmoxirole;10.0;177.4444444;0.0;0.0;34.105756254288615
404;CBK041833;ASCORBIC ACID;10.0;208.7777778;0.0;0.0;34.105756608146315
405;CBK309243;Gambogic Acid;10.0;205.8888889;0.0;0.0;34.1057569152377
406;CBK200796;ATOVAQUONE;10.0;164.5;0.0;0.0;34.10575735258798
407;CBK042155;ETHAMBUTOL HYDROCHLORIDE;10.0;205.7777778;0.0;0.0;34.10575831333774
408;CBK308751;MCC950;10.0;215.875;0.0;0.0;34.10575950413964
409;CBK301267;SGC-CBP30;10.0;209.2222222;0.0;0.0;34.10576248052975
410;CBK041264;daunorubicin;10.0;212.25;0.0;0.0;34.105764239675736
411;CBK308827;NVP 231;10.0;184.0;0.0;0.0;34.105772483484174
412;CBK309618;iopodic-acid;10.0;262.375;0.0;0.0;34.10577403283372
413;CBK278062;Omipalisib (GSK2126458, GSK458);10.0;188.6666667;0.0;0.0;34.10578363273517
414;CBK278107;SGC 0946;10.0;177.4444444;0.0;0.0;34.10578471564494
415;CBK308914;Cligosiban;10.0;197.0;0.0;0.0;34.10579047201642
416;CBK309617;ethacizin;10.0;231.6666667;0.0;0.0;34.1057941760084
417;CBK041623;FENCLONINE (+/-);10.0;213.7777778;0.0;0.0;34.105796071588195
418;CBK309606;EDTMP;10.0;207.1111111;0.0;0.0;34.105803202958285
419;CBK308884;Litronesib;10.0;176.8888889;0.0;0.0;34.1058035924699
420;CBK308922;Filanesib;10.0;126.7777778;0.0;0.0;34.10580790951998
421;CBK290611;NEFIRACETAM;10.0;190.0;0.0;0.0;34.10580967100728
422;CBK041574;RETINOL;10.0;194.4444444;0.0;0.0;34.1058106009771
423;CBK308768;Bimiralisib;10.0;226.375;0.0;0.0;34.10581444914353
424;CBK309553;4SC-202;10.0;203.125;0.0;0.0;34.105817683860224
425;CBK309405;Cefcapene pivoxil hydrochloride monohydrate;10.0;224.2222222;0.0;0.0;34.10581961275691
426;CBK308638;TA-01;10.0;245.8888889;0.0;0.0;34.10582142418191
427;CBK308926;AZ505 (ditrifluoroacetate);10.0;194.0;0.0;0.0;34.10582270095012
428;CBK307871;TRANDOLAPRIL;10.0;209.8888889;0.0;0.0;34.10582586949923
429;CBK288327;AZ 960;10.0;209.25;0.0;0.0;34.10582594170756
430;CBK041905;PIROXICAM;10.0;188.5555556;0.0;0.0;34.1058260535658
431;CBK308318;casin;10.0;165.1111111;0.0;0.0;34.10582661400235
432;CBK040887;MDL-29951;10.0;211.375;0.0;0.0;34.10582771939882
433;CBK012164;LEVONORDEFRIN;10.0;195.8888889;0.0;0.0;34.10583501907011
434;CBK041028;ditolylguanidine;10.0;177.3333333;0.0;0.0;34.105836113273014
435;CBK308395;N-(2-hydroxyethyl)-3-phenylacrylamide;10.0;203.5555556;0.0;0.0;34.105838849213825
436;CBK290852;CEP33779;10.0;204.6666667;0.0;0.0;34.10584009634396
437;CBK308095;BRD-7389;10.0;203.3333333;0.0;0.0;34.10584142112576
438;CBK309253;Eupatilin;10.0;174.0;0.0;0.0;34.105844776554754
439;CBK290105;SDZ-205-557;10.0;233.5555556;0.0;0.0;34.10584550962764
440;CBK309562;BI-847325;10.0;178.1111111;0.0;0.0;34.105848367124324
441;CBK290178;Ro-90-7501;10.0;212.2222222;0.0;0.0;34.10585053372194
442;CBK308624;Proglumetacin;10.0;205.3333333;0.0;0.0;34.105854401151085
443;CBK290890;U-104;10.0;213.2222222;0.0;0.0;34.10585489444218
444;CBK289867;URB597;10.0;191.1111111;0.0;0.0;34.10585517772148
445;CBK290688;Rotundine;10.0;195.375;0.0;0.0;34.10585726751448
446;CBK308322;UNC-2327;10.0;201.6666667;0.0;0.0;34.10585956857903
447;CBK011583;Letrozole;10.0;206.6666667;0.0;0.0;34.105861261003895
448;CBK042135;CHLORPROMAZINE HYDROCHLORIDE;10.0;194.2222222;0.0;0.0;34.105865439795004
449;CBK308701;Umeclidinium (bromide);10.0;221.3333333;0.0;0.0;34.105869843565316
450;CBK040904;EBPC;10.0;188.5555556;0.0;0.0;34.105869945025894
451;CBK278047;VER-155008;10.0;181.6666667;0.0;0.0;34.10587262547401
452;CBK309172;BCX 1470 (methanesulfonate);10.0;258.2222222;0.0;0.0;34.10587292415052
453;CBK200728;Imipenem Monohydrate;10.0;197.75;0.0;0.0;34.10587685420127
454;CBK308923;NVP-HSP990;10.0;188.875;0.0;0.0;34.10588041645211
455;CBK290114;lylamine;10.0;190.5555556;0.0;0.0;34.10588175556624
456;CBK308815;PX-12;10.0;96.66666667;0.0;0.0;34.1058818495406
457;CBK309673;oxfenicine;10.0;213.0;0.0;0.0;34.10588331058814
458;CBK308763;Empesertib;10.0;203.8888889;0.0;0.0;34.10588420277617
459;CBK293864;AZD1080;10.0;142.4444444;0.0;0.0;34.105885876410376
460;CBK308817;R1530;10.0;124.2222222;0.0;0.0;34.10588676874987
461;CBK309711;7-methoxytacrine;10.0;227.7777778;0.0;0.0;34.10588716234223
462;CBK278029;CAPECITABINE;10.0;188.8888889;0.0;0.0;34.10588784729531
463;CBK309392;Liraglutide;10.0;140.5555556;0.0;0.0;34.10588950854607
464;CBK041681;ETHISTERONE;10.0;165.4444444;0.0;0.0;34.10589335686734
465;CBK308601;bis(maltolato)oxovanadium(IV);10.0;197.1111111;0.0;0.0;34.10589548179633
466;CBK290760;PF-04929113 (SNX-5422);10.0;197.5555556;0.0;0.0;34.105901363804875
467;CBK308562;sobrepin;10.0;193.6666667;0.0;0.0;34.105902663291836
468;CBK308537;2',3',5'-Tri-O-acetyluridine;10.0;211.5555556;0.0;0.0;34.10590301170825
469;CBK309247;Hydroxysafflor yellow A;10.0;190.0;0.0;0.0;34.105906088088894
470;CBK277998;Pictilisib (GDC-0941);10.0;181.5555556;0.0;0.0;34.105911629130794
471;CBK290557;TRAM-34;10.0;189.6666667;0.0;0.0;34.1059132331862
472;CBK309147;Eptapirone;10.0;211.4444444;0.0;0.0;34.10591670799193
473;CBK308541;Moxaverine;10.0;218.4444444;0.0;0.0;34.10592032370779
474;CBK307915;DICHLORISONE ACETATE;10.0;176.6666667;0.0;0.0;34.10592106770076
475;CBK004395;POTASSIUM p-AMINOBENZOATE;10.0;194.1428571;0.0;0.0;34.105922992906876
476;CBK309043;Setipiprant;10.0;250.3333333;0.0;0.0;34.105924188059035
477;CBK309145;Fruquintinib;10.0;196.375;0.0;0.0;34.10592679725069
478;CBK028396;PK-11195;10.0;200.0;0.0;0.0;34.10593290917761
479;CBK308380;NK-252;10.0;205.5555556;0.0;0.0;34.10593413386946
480;CBK200930;ozagrel;10.0;218.1111111;0.0;0.0;34.10593438368864
481;CBK290106;aminopurvalanol-a;10.0;181.4444444;0.0;0.0;34.105937614100064
482;CBK011605;METHSUXIMIDE;10.0;225.5555556;0.0;0.0;34.105937782795884
483;CBK267775;ML-193;10.0;192.6666667;0.0;0.0;34.105938223208774
484;CBK011598;CARBAMAZEPINE;10.0;174.8888889;0.0;0.0;34.105944315699745
485;CBK277952;MK-1775;10.0;209.3333333;0.0;0.0;34.10594555192144
486;CBK290677;Chlorogenic acid;10.0;194.7777778;0.0;0.0;34.105947049445845
487;CBK308241;LIMKi-3;10.0;189.2222222;0.0;0.0;34.10594815073844
488;CBK041936;METHIMAZOLE;10.0;201.3333333;0.0;0.0;34.105950426796575
489;CBK176261;Dasatinib;10.0;199.0;0.0;0.0;34.10595159366299
490;CBK041143;GENISTEIN;10.0;209.8888889;0.0;0.0;34.105953668095744
491;CBK290519;Prucalopride;10.0;205.3333333;0.0;0.0;34.1059541341455
492;CBK290747;LY2608204;10.0;273.3333333;0.0;0.0;34.10595565796589
493;CBK289731;Trichostatin A;10.0;196.75;0.0;0.0;34.10595665593393
494;CBK307888;BENZOXIQUINE;10.0;229.8888889;0.0;0.0;34.105958253605344
495;CBK307910;PHTHALYLSULFACETAMIDE;10.0;248.4444444;0.0;0.0;34.10595999055296
496;CBK308621;Almitrine dimesilate;10.0;194.3333333;0.0;0.0;34.105960531310906
497;CBK290968;JZL184;10.0;225.1111111;0.0;0.0;34.105968318422924
498;CBK001940;CHC;10.0;203.5555556;0.0;0.0;34.10597198649295
499;CBK041555;Suprofen (Profenal);10.0;183.1111111;0.0;0.0;34.10597285544956
500;CBK290437;NXY-059 (Disufenton sodium);10.0;198.0;0.0;0.0;34.10597458879108
501;CBK277921;BI 2536;10.0;163.0;0.0;0.0;34.10597561258383
502;CBK308217;GSK2578215A;10.0;214.0;0.0;0.0;34.10597743296909
503;CBK308635;Faropenem daloxate;10.0;176.0;0.0;0.0;34.10597844954616
504;CBK309768G;Bismuth Subcitrate Potassium;10.0;202.3333333;0.0;0.0;34.10597906129477
505;CBK308086;AA-29504;10.0;161.1111111;0.0;0.0;34.105981847085324
506;CBK308739;ON123300;10.0;186.4444444;0.0;0.0;34.105982768493924
507;CBK042001;GENTIAN VIOLET;10.0;193.5555556;0.0;0.0;34.10598543035327
508;CBK309021;Aldoxorubicin;10.0;168.5714286;0.0;0.0;34.10598753531748
509;CBK201125;deptropine;10.0;198.8888889;0.0;0.0;34.105988656635155
510;CBK290864;ARN-509;10.0;226.7777778;0.0;0.0;34.10599089983792
511;CBK308744;ML324;10.0;176.8888889;0.0;0.0;34.10599095529686
512;CBK041981;HYDROCORTISONE;10.0;200.7777778;0.0;0.0;34.105996463709985
513;CBK308559;iododexetimide;10.0;184.7777778;0.0;0.0;34.10600150211346
514;CBK290685;Formononetin (Formononetol);10.0;208.5555556;0.0;0.0;34.10600164434651
515;CBK012595;CIANIDANOL [+-catechin];10.0;196.0;0.0;0.0;34.106003477488834
516;CBK290770;PF-03814735;10.0;132.0;0.0;0.0;34.106004576406455
517;CBK200843;NILUTAMIDE;10.0;184.4444444;0.0;0.0;34.10600572987261
518;CBK041909;PREDNISOLONE ACETATE;10.0;188.8888889;0.0;0.0;34.106008500088805
519;CBK309523;RG2833 (RGFP109);10.0;173.3333333;0.0;0.0;34.10600958275645
520;CBK086614;BRD-9876;10.0;228.1111111;0.0;0.0;34.10601046457124
521;CBK288255;WZ3146;10.0;184.375;0.0;0.0;34.106013302071766
522;CBK309527;Rilpivirine;10.0;194.3333333;0.0;0.0;34.106013791604965
523;CBK308994;CPI-203;10.0;194.125;0.0;0.0;34.106015330194424
524;CBK041210;pifithrin-alpha;10.0;225.1111111;0.0;0.0;34.10601726060601
525;CBK289943;DNQX;10.0;167.3333333;0.0;0.0;34.106019584901354
526;CBK277995;Enzastaurin (LY317615);10.0;202.8888889;0.0;0.0;34.10602145612469
527;CBK307790;PROGLUMIDE SODIUM;10.0;204.5;0.0;0.0;34.10602148719851
528;CBK200632;TESTOSTERONE PROPIONATE;10.0;196.8888889;0.0;0.0;34.106021645460594
529;CBK040886;capsazepine;10.0;201.5555556;0.0;0.0;34.10602207113021
530;CBK288253;BMS-599626;10.0;206.3333333;0.0;0.0;34.106022730498545
531;CBK290312;VU0238429;10.0;211.375;0.0;0.0;34.106023272469756
532;CBK308085;GPi-688;10.0;169.8888889;0.0;0.0;34.106030850887976
533;CBK040990;DPPE;10.0;238.2222222;0.0;0.0;34.106033498366145
534;CBK042166;FOSCARNET SODIUM;10.0;208.7777778;0.0;0.0;34.106039181533376
535;CBK308166;TP-003;10.0;167.4444444;0.0;0.0;34.10603918687713
536;CBK278729;4-HQN;10.0;193.2222222;0.0;0.0;34.106040365382576
537;CBK277988;CI-1033 (Canertinib);10.0;182.2222222;0.0;0.0;34.10604210043795
538;CBK308384;EMD-53998;10.0;184.5555556;0.0;0.0;34.106042641119885
539;CBK308799;Nedocromil;10.0;226.2222222;0.0;0.0;34.1060445857498
540;CBK308893;Anagliptin;10.0;177.3333333;0.0;0.0;34.106046409629414
541;CBK309503;GKT137831;10.0;185.1111111;0.0;0.0;34.10604727259382
542;CBK308825;Flumatinib (mesylate);10.0;231.8888889;0.0;0.0;34.10604802431142
543;CBK290026;OLDA;10.0;202.0;0.0;0.0;34.10604874227738
544;CBK308197;CZC-54252;10.0;188.5555556;0.0;0.0;34.10604888065651
545;CBK041790;Fosinopril sodium (Monopril);10.0;211.6666667;0.0;0.0;34.10604923283947
546;CBK201195;zebularine;10.0;186.6666667;0.0;0.0;34.10604929897241
547;CBK309464;Epinastine HCl;10.0;191.8888889;0.0;0.0;34.106050894371656
548;CBK307996;TESTOSTERONE;10.0;204.7777778;0.0;0.0;34.10605168195053
549;CBK309446;Oxymetholone;10.0;219.3333333;0.0;0.0;34.10605330104846
550;CBK041710;PRILOCAINE HYDROCHLORIDE;10.0;163.2222222;0.0;0.0;34.10605336302583
551;CBK278048;FK-866;10.0;211.7777778;0.0;0.0;34.10605354701413
552;CBK309653;Omeprazole sulphide;10.0;220.75;0.0;0.0;34.10605433711013
553;CBK041543;SULFAQUINOXALINE SODIUM;10.0;195.2222222;0.0;0.0;34.10605789605976
554;CBK281309;5-Fluoro-2'-deoxycytidine;10.0;182.3333333;0.0;0.0;34.106058407134164
555;CBK309610;anthraquinone;10.0;209.4444444;0.0;0.0;34.106061075881186
556;CBK308851;FK 3311;10.0;195.2222222;0.0;0.0;34.10606116213943
557;CBK278106;UNC1215;10.0;201.1111111;0.0;0.0;34.10606130570912
558;CBK290355;RN-1734;10.0;175.7777778;0.0;0.0;34.10606152923541
559;CBK308440;sulforaphane;10.0;249.0;0.0;0.0;34.106062855052144
560;CBK307951;nitecapone;10.0;199.5714286;0.0;0.0;34.106062887795524
561;CBK200706;benperidol;10.0;171.5555556;0.0;0.0;34.10606332064708
562;CBK290877;WHI-P154;10.0;184.3333333;0.0;0.0;34.10606655769877
563;CBK200897;oxprenolol;10.0;214.3333333;0.0;0.0;34.10606914501751
564;CBK277934;17-AAG (Tanespimycin);10.0;189.4444444;0.0;0.0;34.106073997001545
565;CBK278061;SB-743921;10.0;127.7777778;0.0;0.0;34.10607427528537
566;CBK288335;AZD5438;10.0;121.8888889;0.0;0.0;34.106078033054466
567;CBK278132;GSK650394;10.0;180.1111111;0.0;0.0;34.10607827699739
568;CBK308780;RSV604;10.0;182.0;0.0;0.0;34.10607899568262
569;CBK042147;AMODIAQUINE DIHYDROCHLORIDE;10.0;241.4444444;0.0;0.0;34.10607935383801
570;CBK042161;SPECTINOMYCIN HYDROCHLORIDE;10.0;187.3333333;0.0;0.0;34.10608127051925
571;CBK308264;SUN-11602;10.0;200.8888889;0.0;0.0;34.106082078828095
572;CBK289740;M344;10.0;167.2222222;0.0;0.0;34.106083611640834
573;CBK293854;AZD6482;10.0;186.375;0.0;0.0;34.106090731626914
574;CBK309062;AFN-1252;10.0;176.4444444;0.0;0.0;34.106091188233606
575;CBK290886;MILTEFOSINE [5mM];10.0;189.5555556;0.0;0.0;34.106092952436285
576;CBK308653;PSI-6130;10.0;189.2222222;0.0;0.0;34.10609304043403
577;CBK290863;Tideglusib;10.0;195.7777778;0.0;0.0;34.1060931919873
578;CBK290258;NNC-05-2090;10.0;182.5555556;0.0;0.0;34.10609728555821
579;CBK290935;Arbidol (hydrochloride);10.0;191.2222222;0.0;0.0;34.1060975147246
580;CBK309131;NQDI-1;10.0;193.7777778;0.0;0.0;34.106098728418914
581;CBK309173;ST 2825;10.0;166.25;0.0;0.0;34.10609914922752
582;CBK309426;Swainsonine;10.0;212.7777778;0.0;0.0;34.106099462667416
583;CBK308286;NSC-405020;10.0;191.2222222;0.0;0.0;34.10610171331768
584;CBK289942G;cis-ACPD;10.0;197.0;0.0;0.0;34.10610202765663
585;CBK290683;10-Hydroxycamptothecin;10.0;167.1111111;0.0;0.0;34.10610289049687
586;CBK289848;Ilomastat (GM6001, Galardin);10.0;200.0;0.0;0.0;34.10610547549926
587;CBK308647;CHS-828;10.0;228.8888889;0.0;0.0;34.10610645008813
588;CBK307762;farnesyl-thiosalicylic-acid-amide;10.0;210.1111111;0.0;0.0;34.10610964363126
589;CBK308966;Taltobulin (trifluoroacetate);10.0;174.5;0.0;0.0;34.10610964604612
590;CBK041220H;TBOA-(DL);10.0;185.7777778;0.0;0.0;34.10611013849135
591;CBK308192;kartogenin;10.0;218.7777778;0.0;0.0;34.10611116310346
592;CBK041649;PIPENZOLATE BROMIDE;10.0;196.5555556;0.0;0.0;34.106111249521305
593;CBK288302;PIK-293;10.0;227.4444444;0.0;0.0;34.106111583572314
594;CBK011695;FLOXURIDINE;10.0;167.3333333;0.0;0.0;34.10611703152595
595;CBK005101;Oxonic acid potassium salt;10.0;204.7777778;0.0;0.0;34.10612093563875
596;CBK290608;Baricitinib (LY3009104);10.0;212.3333333;0.0;0.0;34.106121107102005
597;CBK309680;valrocemide;10.0;208.1111111;0.0;0.0;34.10612265948078
598;CBK041509;DROFENINE HYDROCHLORIDE;10.0;219.8888889;0.0;0.0;34.106124664361545
599;CBK011717;HYDRALAZINE HYDROCHLORIDE;10.0;208.875;0.0;0.0;34.10612902342045
600;CBK200654;niridazole;10.0;152.6666667;0.0;0.0;34.10612940921956
601;CBK309441;OC000459;10.0;186.3333333;0.0;0.0;34.106131209155954
602;CBK042029;DESOXYCORTICOSTERONE ACETATE;10.0;221.4444444;0.0;0.0;34.10613238456114
603;CBK308476;GDC-0994|Ravoxertinib;10.0;198.88888889999998;0.0;0.0;34.106133134819984
604;CBK040989;GF109203X;10.0;214.125;0.0;0.0;34.10613533502082
605;CBK290903;SB-742457;10.0;163.1111111;0.0;0.0;34.106135464390015
606;CBK309236;Norgestimate metabolite Norelgestromin;10.0;209.3333333;0.0;0.0;34.106139613093326
607;CBK041124;piribedil;10.0;233.5;0.0;0.0;34.10613968720997
608;CBK307766;ETHYL PARABEN;10.0;201.5555556;0.0;0.0;34.10614114767038
609;CBK041123;IB-MECA;10.0;199.2222222;0.0;0.0;34.106141163805745
610;CBK011587;ERYTHROMYCIN;10.0;187.7777778;0.0;0.0;34.10614128446455
611;CBK308706;Telaglenastat;10.0;208.4444444;0.0;0.0;34.106141470634505
612;CBK011692;HALOPERIDOL;10.0;193.7777778;0.0;0.0;34.10614147734229
613;CBK307988;Revaprazan Hydrochloride;10.0;233.0;0.0;0.0;34.106141869563686
614;CBK303977;EPZ005687;10.0;182.4444444;0.0;0.0;34.106142523378495
615;CBK041111;4-P-PDOT;10.0;166.5555556;0.0;0.0;34.10614351181137
616;CBK040995;Dihydrosphingosine, D-erythro;10.0;193.2222222;0.0;0.0;34.10614608147613
617;CBK293909;VS-5584;10.0;212.8888889;0.0;0.0;34.10614790856072
618;CBK308543;Icatibant;10.0;203.2222222;0.0;0.0;34.10614905510875
619;CBK309584;EG00229;10.0;210.2222222;0.0;0.0;34.10615070433069
620;CBK308536;2-Octyldodecan-1-ol;10.0;192.7777778;0.0;0.0;34.10615286398723
621;CBK290183;JNJ-10191584;10.0;233.4444444;0.0;0.0;34.10615301586814
622;CBK045755;CHLORTETRACYCLINE HYDROCHLORIDE;10.0;169.7777778;0.0;0.0;34.1061539977169
623;CBK309100;Nastorazepide;10.0;171.8888889;0.0;0.0;34.10615433714966
624;CBK307770;CUR-61414;10.0;251.1111111;0.0;0.0;34.10615685742608
625;CBK303927;EPZ015666;10.0;199.4444444;0.0;0.0;34.10615759752033
626;CBK309045;Iinerixibat;10.0;213.2222222;0.0;0.0;34.106158031298584
627;CBK309534;EPZ004777;10.0;198.6666667;0.0;0.0;34.106158853952316
628;CBK290194;IBC-293;10.0;228.0;0.0;0.0;34.10616040515422
629;CBK290958;UK 383367;10.0;222.5555556;0.0;0.0;34.106164825139714
630;CBK290269;GSK-3-inhibitor-IX;10.0;198.2222222;0.0;0.0;34.106165900079475
631;CBK200939;Alizapride hydrochloride;10.0;212.7777778;0.0;0.0;34.10616836534396
632;CBK290560;CYCLAMIC ACID;10.0;216.5555556;0.0;0.0;34.10616847913524
633;CBK303906;ML-323;10.0;181.625;0.0;0.0;34.10616965952094
634;CBK307955;beta-elemene;10.0;164.0;0.0;0.0;34.10617043409418
635;CBK278122;LDE225 (NVP-LDE225, Erismodegib);10.0;172.3333333;0.0;0.0;34.10617640641706
636;CBK200518;Erlotinib(OSI-744);10.0;197.6666667;0.0;0.0;34.10617644262666
637;CBK309195;Bismuth Subsalicylate;10.0;167.4444444;0.0;0.0;34.10617676156236
